id,lines_lengthKm,nodes_count,peak_loadKw,solar_capacity,dist_farthest_node,wind_capacity,consumption,consumption_per_area,zensus,lon,lat,pkw_count,areaSqKm
2757,156.47808389602991,37.0,15505.049058882596,14910.379999999996,11.559978946268572,1000.0,78.4330882676094,8267.392975494964,21598.0,11.1649426729133,51.786018802877706,13843,102.242686075644
2758,82.63138148468052,24.0,1486.8762229150477,0.0,19.414295143569838,0.0,8.636303948538481,2850.7215390801252,2054.0,11.7694647738626,51.72513886835,883,113.879504766383
2759,67.9670154942922,41.0,2372.798367216284,0.0,3.4720387221470665,0.0,16.9758269100457,15664.300459078397,1182.0,11.743153968390999,51.7481909937677,508,113.879504766383
2760,32.188893954459076,21.0,4189.618003342011,0.0,4.968252589794417,0.0,26.20633187546,32004.346502394586,3498.0,11.7288864350767,51.7712985538668,1503,113.879504766383
2761,65.71626961743264,17.0,8484.886262788294,107.46,8.833338568212033,17250.0,46.474839098063406,18510.564559661278,12754.0,11.755702060657,51.7757283742453,5481,113.879504766383
2762,551.6993592215136,218.0,13649.831674459969,2911.4999999999995,29.29905803102013,21500.0,80.51922538680721,3172.889541175828,19732.0,11.7792128582178,51.6659521338117,3212,356.610244104504
2763,479.1620851036312,94.0,5753.08273687832,9663.5,33.64749243386835,66890.0,30.2183763412282,1966.994175963963,10338.0,11.611385174219699,51.7049378484655,12712,246.0016913909644
2764,710.383404240041,203.0,18878.053629073216,13757.834999999995,29.199081032016053,8000.0,105.048716527738,3309.0480982319195,20142.0,11.8640767993446,51.9714068596065,38866,892.82191270836
2765,1011.3174056169313,243.0,18363.8910715014,20196.960000000006,43.33050610786505,42500.0,101.76517125871099,1925.818835301625,13529.0,11.950446982880699,52.1456097002431,4870,685.566552772426
2767,604.8366843037281,202.0,6570.889236295909,1238.64,25.20315733311403,1200.0,42.024139136234396,2323.567395770573,4830.0,11.0995446896421,52.828390500290205,15400,351.81646973502257
2768,112.62252763521684,40.0,14688.227270809932,4225.68,13.019543216990053,2.5,83.3566009363837,10286.535178677212,19395.0,11.118995089145601,51.172528846423205,4557,133.698784074518
2769,532.5999158606822,136.0,14145.144728450274,24120.93,26.018284559249025,67750.0,68.3003848309614,2467.5986596145144,16243.0,10.949556080668001,51.2168245913467,7442,512.1489276016921
2770,274.79373285579715,100.0,6881.080248153898,18517.685,23.10621381772341,12004.6,39.1693318063486,3016.7122243691997,10482.0,11.7128392216814,51.4609986596904,1637,34.3276578745994
2771,158.9294675855089,42.0,17218.84692929318,6123.986999999996,19.757615789950076,34000.0,99.7266696249296,9886.721298773866,23397.0,10.991715320868302,52.2334317583583,15089,159.1164185062543
2772,246.69518566643916,73.0,11945.971428901828,3498.05,15.633558432951446,300.0,80.55018643198791,7347.900359161244,7444.0,11.7309733728457,51.22576251240021,669,127.870187494509
2773,127.08679715229842,21.0,14404.473498651803,19355.38,21.209755188362,1800.0,92.05533289158848,16005.198300540877,9591.0,11.799764999911899,51.924118482604705,7632,135.521589654439
2775,760.865010233005,135.0,25052.983322542743,60112.05,35.5369988717218,23600.0,129.511079443812,3878.15523073781,19825.0,12.0897165764553,51.94642573900639,12214,39.211062565702
2776,230.69949553714505,53.0,33270.38013115834,6114.79,14.050549410505486,1500.0,213.86958081243802,17738.771621492706,18918.0,12.225408130220899,51.8825784165067,3567,62.101879383300506
2778,76.51232873188792,18.0,14465.547687355898,17071.56,19.11854199994775,0.0,73.83649904545359,21972.418648597843,26107.0,11.9699393661991,51.35740110051601,13361,54.653745285666
